id,runelite_const,comment
692,HUNDRED_FOODCHEST4_GIM,
693,HUNDRED_FOODCHEST5_UIM,
694,HUNDRED_FOODCHEST5_GIM,
695,HUNDRED_FOODCHEST6_UIM,
696,HUNDRED_FOODCHEST6_GIM,
697,HUNDRED_FOODCHEST7_UIM,
698,HUNDRED_FOODCHEST7_GIM,
699,HUNDRED_FOODCHEST8_UIM,
700,HUNDRED_FOODCHEST8_GIM,
701,HUNDRED_FOODCHEST9_UIM,
702,HUNDRED_FOODCHEST9_GIM,
703,HUNDRED_FOODCHEST10_UIM,
704,HUNDRED_FOODCHEST10_GIM,
705,ANMA_SHOP_UIM,
706,ANMA_SHOP_GIM,
707,LUNAR_RUNESHOP_UIM,
708,LUNAR_RUNESHOP_GIM,
709,LUNAR_RUNESHOP_COMPL_UIM,
710,LUNAR_RUNESHOP_COMPL_GIM,
711,MAGEARENA_RUNESHOP_UIM,
712,MAGEARENA_RUNESHOP_GIM,
713,DARKRUNESHOP_CRAP_UIM,
714,DARKRUNESHOP_CRAP_GIM,
715,DARKRUNESHOP_UBER_UIM,
716,DARKRUNESHOP_UBER_GIM,
717,KELDAGRIM_QUALITY_WEAPONS_SHOP_UIM,
718,KELDAGRIM_QUALITY_WEAPONS_SHOP_GIM,
719,KELDAGRIM_GEM_STALL_UIM,
720,KELDAGRIM_GEM_STALL_GIM,
721,PISCARILIUS_FISH_TRADER_0_UIM,
722,PISCARILIUS_FISH_TRADER_0_GIM,
723,PISCARILIUS_FISH_TRADER_250_UIM,
724,PISCARILIUS_FISH_TRADER_250_GIM,
725,PISCARILIUS_FISH_TRADER_500_UIM,
726,PISCARILIUS_FISH_TRADER_500_GIM,
727,PISCARILIUS_FISH_TRADER_750_UIM,
728,PISCARILIUS_FISH_TRADER_750_GIM,
729,PISCARILIUS_FISH_TRADER_1000_UIM,
730,PISCARILIUS_FISH_TRADER_1000_GIM,
731,TZHAAR_SHOP_OREANDGEM_UIM,
732,TZHAAR_SHOP_OREANDGEM_GIM,
733,TZHAAR_SHOP_CITYOREANDGEM_UIM,
734,TZHAAR_SHOP_CITYOREANDGEM_GIM,
735,GEMSHOP_UIM,
736,GEMSHOP_GIM,
737,GEMSHOP2_UIM,
738,GEMSHOP2_GIM,
739,SILVERSHOP_UIM,
740,SILVERSHOP_GIM,
741,ARDOUGNEGEMSTALL_UIM,
742,ARDOUGNEGEMSTALL_GIM,
743,KOURENDGEMSTALL_UIM,
744,KOURENDGEMSTALL_GIM,
745,GNOMESHOP_GULLUCK_UIM,
746,GNOMESHOP_GULLUCK_GIM,
747,SEED_STALL_UIM,
748,SEED_STALL_GIM,
749,KEBOS_FARMING_SEED_SHOP_UIM,
750,KEBOS_FARMING_SEED_SHOP_GIM,
751,RUNESHOP_UIM,
752,RUNESHOP_GIM,
753,RUNESHOP_SKILLCAPE_UIM,
754,RUNESHOP_SKILLCAPE_GIM,
755,RUNESHOP_SKILLCAPE_TRIMMED_UIM,
756,RUNESHOP_SKILLCAPE_TRIMMED_GIM,
757,MAGICSHOP_UIM,
758,MAGICSHOP_GIM,
759,MAGICGUILDSHOP_UIM,
760,MAGICGUILDSHOP_GIM,
761,ARCHERYSHOP_UIM,
762,ARCHERYSHOP_GIM,
763,SALESMAN_RANGING_UIM,
764,SALESMAN_RANGING_GIM,
765,ARCHERYSHOP2_UIM,
766,ARCHERYSHOP2_GIM,
767,ARCHERYSHOP2_SKILLCAPE_UIM,
768,ARCHERYSHOP2_SKILLCAPE_GIM,
769,ARCHERYSHOP2_SKILLCAPE_TRIMMED_UIM,
770,ARCHERYSHOP2_SKILLCAPE_TRIMMED_GIM,
771,STAFFSHOP_UIM,
772,STAFFSHOP_GIM,
773,MEMBERSTAFFSHOP_UIM,
774,MEMBERSTAFFSHOP_GIM,
775,RANGING_GUILD_BOWSHOP_UIM,
776,RANGING_GUILD_BOWSHOP_GIM,
777,ADVENTURERSHOP_UIM,
778,ADVENTURERSHOP_GIM,
779,GNOMESHOP_UIM,
780,GNOMESHOP_GIM,
781,GENERALLEGENDS_UIM,
782,GENERALLEGENDS_GIM,
783,INV_PLAYER_FALLBACK,
784,WINE_MERCHANT_DEFAULT_IRON,
785,WINE_MERCHANT_DEFAULT_UIM,
786,WINE_MERCHANT_DEFAULT_GIM,
787,WINE_VINEGAR_MERCHANT_IRON,
788,WINE_VINEGAR_MERCHANT_UIM,
789,WINE_VINEGAR_MERCHANT_GIM,
790,WINE_MERCHANT_FREE_IRON,
791,WINE_MERCHANT_FREE_UIM,
792,WINE_MERCHANT_FREE_GIM,
793,FEUD_ALISPUB_IM,
794,FEUD_ALISPUB_UIM,
795,FEUD_ALISPUB_GIM,
796,LEAGUE_3_GENERALSHOP1,
797,LOOT_INV_ACCESS,
798,PVPA_SHOP_INV,
799,GOTR_REWARD_SHOP_ALL,
800,GOTR_REWARD_SHOP_NONE,
801,GOTR_REWARD_SHOP_LAW,
802,GOTR_REWARD_SHOP_DEATH,
803,GOTR_REWARD_SHOP_BLOOD,
804,GOTR_REWARD_SHOP_LAW_DEATH,
805,GOTR_REWARD_SHOP_LAW_BLOOD,
806,GOTR_REWARD_SHOP_DEATH_BLOOD,
807,TOA_MIDRAIDLOOT_BUNDLE1,
808,TOA_MIDRAIDLOOT_BUNDLE2,
809,TOA_MIDRAIDLOOT_BUNDLE3,
810,TOA_MIDRAIDLOOT_BAG,
811,TOA_CHESTS,
812,BH_RISK_CACHE,
813,OMNISHOP_INV_TEMP,
814,FORESTRY_KIT,
815,FORESTRY_SHOP_LOG_STORAGE,
816,DT2_VAULT_SHOP,
817,TRADER_SHOP_PISCARILIUS,
818,TRADER_SHOP_PISCARILIUS_IRON,
819,TRADER_SHOP_PISCARILIUS_UIM,
820,TRADER_SHOP_PISCARILIUS_GIM,
821,TRADER_SHOP_LANDSEND,
822,TRADER_SHOP_LANDSEND_IRON,
823,TRADER_SHOP_LANDSEND_UIM,
824,TRADER_SHOP_LANDSEND_GIM,
825,HUNTING_SHOP_GUILD,
826,FUR_SHOP_GUILD,
827,TRADER_SHOP_FORTIS,
828,TRADER_SHOP_FORTIS_IRON,
829,TRADER_SHOP_FORTIS_UIM,
830,TRADER_SHOP_FORTIS_GIM,
831,TRADER_SHOP_ALDARIN,
832,TRADER_SHOP_ALDARIN_IRON,
833,TRADER_SHOP_ALDARIN_UIM,
834,TRADER_SHOP_ALDARIN_GIM,
835,TRADER_SHOP_SUNSETCOAST,
836,TRADER_SHOP_SUNSETCOAST_IRON,
837,TRADER_SHOP_SUNSETCOAST_UIM,
838,TRADER_SHOP_SUNSETCOAST_GIM,
839,TRADER_SHOP_TEMPESTUS,
840,TRADER_SHOP_TEMPESTUS_IRON,
841,TRADER_SHOP_TEMPESTUS_UIM,
842,TRADER_SHOP_TEMPESTUS_GIM,
843,COLOSSEUM_REWARDS,
844,COLOSSEUM_REWARDS_FUTURE,
845,COLOSSEUM_REWARDS_PREVIOUS,
846,DISARM_SLOT,
847,PMOON_REWARDINV,
848,CAM_TORUM_SHOP_GENERAL,
849,CAM_TORUM_SHOP_MAGIC,
850,CAM_TORUM_SHOP_MINING,
851,CAM_TORUM_SHOP_BLACKSMITH,
852,CAM_TORUM_SHOP_BAKER,
853,CAM_TORUM_SHOP_JEWELLERY,
854,CAM_TORUM_SHOP_HERBALIST,
855,HUNTSMANS_KIT,
856,SUNSET_COAST_FISHING_SHOP,
857,SUNSET_COAST_GENERAL_STORE,
858,SUNSET_COAST_HELMET_SHOP,
859,STONECUTTER_STONEMASON,
860,FORTIS_SHOP_SILK,
861,FORTIS_SHOP_FUR,
862,FORTIS_SHOP_GEMS,
863,FORTIS_SHOP_SPICES,
864,FORTIS_SHOP_BAKER,
865,FORTIS_SHOP_GENERAL_1,
866,FORTIS_SHOP_GENERAL_2,
867,FORTIS_SHOP_BLACKSMITH,
868,FORTIS_SHOP_MACES,
869,FORTIS_SHOP_FARMING,
870,FORTIS_SHOP_SEAMSTRESS,
871,FORTIS_SHOP_FOOD,
872,FORTIS_SHOP_CRAFTING,
873,PUB_DEFAULT_1,
874,PUB_DEFAULT_2,
875,PUB_DEFAULT_3,
876,PUB_FORTIS_1,
877,PUB_FORTIS_2,
878,PUB_CAM_TORUM,
879,DIZANAS_QUIVER_AMMO,
880,POH_SAWMILL_SHOP_IRON,
881,POH_SAWMILL_SHOP_UIM,
882,POH_SAWMILL_SHOP_GIM,
883,PISCARILIUS_GENERALSTORE_IRON,
884,PISCARILIUS_GENERALSTORE_UIM,
885,PISCARILIUS_GENERALSTORE_GIM,
886,WEREWOLFSTORE1_IRON,
887,WEREWOLFSTORE1_UIM,
888,WEREWOLFSTORE1_GIM,
889,DEADMAN_MM_SCIMITAR_SHOP2,
890,ROGUETRADER_ALIM_RUNEWHOLESALE_INV_DEADMAN_TOURNAMENT,
891,PUB_QUETZACALLI,
892,PUB_ALDARIN,
893,PUB_MISTROCK,
894,FARMER_SUPPLIES,
895,POTION_STORE_TEMP_INV,
896,MAG_EMELIO_SHOP,
897,MM_CARRY,
898,MM_LAB_ALEMBIC,
899,MM_LAB_AGITATOR,
900,MM_LAB_RETORT,
901,ALDARIN_GENERAL_STORE,
902,ALDARIN_FOOD_STORE,
903,ALDARIN_GEM_STORE,
904,ALDARIN_WINE_STORE,
905,ALDARIN_DONATION_NEST,
906,MISTROCK_SHIELD_STORE,
907,MISTROCK_MINING_STORE,
908,SALVAGER_OVERLOOK_GENERAL_STORE,
909,SALVAGER_OVERLOOK_PLATEBODY_STORE,
910,QUETZACALLI_GENERAL_STORE,
911,PREPOT_DEVICE_INV,
912,ALDARIN_GEM_STORE_IM,
913,ALDARIN_GEM_STORE_UIM,
914,ALDARIN_GEM_STORE_GIM,
915,ITEMGRANT_TRACKING,
916,CLAN_HALL_PARTYCHEST,
917,TRADER_SHOP_SUNSETCOAST_LEAGUES,
918,WEREWOLFGENERALSTORE_TBLR,
919,LEAGUES_SAVE_TRANSFER_ITEMS,
920,LUNAMI_AXE_STORE,
921,SEBAMO_STAFF_STORE,
922,AUBURN_GENERAL_STORE,
923,DOM_LOOTPILE,
924,KASTORI_GENERAL_STORE,
925,KASTORIFARMINGSTORE,
926,KASTORIFISHINGSTORE,
927,TAL_TEKLAN_DYESHOP,
928,TAL_TEKLAN_RUNESHOP,
929,TAL_TEKLAN_ARCHERSHOP,
930,TAL_TEKLAN_ARCHERSHOP_DEADMAN,
931,TAL_TEKLAN_GENERALSTORE,
932,PUB_TAL_TEKLAN,
933,PUB_AUBURNVALE,
934,PUB_NEMUS,
935,DOM_LOOTPILE_DURING,
936,REWARD_TRANSFER_TEMP_INV,
937,GREAT_CONCH_WEAPON_SHOP,
938,GREAT_CONCH_CRAFTING_SHOP,
939,GREAT_CONCH_HERBLORE_SHOP,
940,GREAT_CONCH_HUNTER_SHOP,
941,GREAT_CONCH_FISHING_SHOP,
942,GREAT_CONCH_FARMING_SHOP,
943,PANDEMONIUM_FISHMONGER,
944,PORT_ROBERTS_GENERAL_STORE,
945,PORT_ROBERTS_SILK_TRADER,
946,PORT_ROBERTS_FUR_TRADER,
947,PORT_ROBERTS_GEM_TRADER,
948,PORT_ROBERTS_GEM_TRADER_IRON,
949,PORT_ROBERTS_GEM_TRADER_UIM,
950,PORT_ROBERTS_GEM_TRADER_GIM,
951,PORT_ROBERTS_SILVER_TRADER,
952,PORT_ROBERTS_SPICE_TRADER,
953,PORT_ROBERTS_FISH_TRADER,
954,PORT_ROBERTS_ORE_TRADER,
955,PORT_ROBERTS_VEG_TRADER,
956,PORT_ROBERTS_CANNONBALL_TRADER,
957,PORT_ROBERTS_CANNONBALL_TRADER_IRON,
958,PORT_ROBERTS_CANNONBALL_TRADER_UIM,
959,PORT_ROBERTS_CANNONBALL_TRADER_GIM,
960,BAS_PUZZLE_INV,
961,SKILL_GUIDE_CARPENTRY_BOAT,
962,SKILL_GUIDE_CARPENTRY_BOAT2,
963,SAILING_BOAT_1_CARGOHOLD,
964,SAILING_BOAT_2_CARGOHOLD,
965,SAILING_BOAT_3_CARGOHOLD,
966,SAILING_BOAT_4_CARGOHOLD,
967,SAILING_BOAT_5_CARGOHOLD,
968,SAILING_TRAWLING_NET,
969,SHIPYARD_SHOP,
970,SHIPYARD_SHOP_IRON,
971,SHIPYARD_SHOP_UIM,
972,SHIPYARD_SHOP_GIM,
973,DEEPFIN_POINT_ORESHOP,
974,DEEPFIN_DWARF_DURRIK_SHOP,
975,PUB_PANDEMONIUM,
976,PUB_PANDEMONIUM_2,
977,PUB_DEEPFIN,
978,PUB_PORT_ROBERTS,
979,TRADER_SHOP_PANDEMONIUM,
980,TRADER_SHOP_PANDEMONIUM_IRON,
981,TRADER_SHOP_PANDEMONIUM_UIM,
982,TRADER_SHOP_PANDEMONIUM_GIM,
983,TRADER_SHOP_SUMMER_SHORE,
984,TRADER_SHOP_SUMMER_SHORE_IRON,
985,TRADER_SHOP_SUMMER_SHORE_UIM,
986,TRADER_SHOP_SUMMER_SHORE_GIM,
987,TRADER_SHOP_RED_ROCK,
988,TRADER_SHOP_RED_ROCK_IRON,
989,TRADER_SHOP_RED_ROCK_UIM,
990,TRADER_SHOP_RED_ROCK_GIM,
991,TRADER_SHOP_BARRACUDA_HQ,
992,TRADER_SHOP_BARRACUDA_HQ_IRON,
993,TRADER_SHOP_BARRACUDA_HQ_UIM,
994,TRADER_SHOP_BARRACUDA_HQ_GIM,
995,TRADER_SHOP_DEEPFIN_POINT,
996,TRADER_SHOP_DEEPFIN_POINT_IRON,
997,TRADER_SHOP_DEEPFIN_POINT_UIM,
998,TRADER_SHOP_DEEPFIN_POINT_GIM,
999,TRADER_SHOP_PORT_ROBERTS,
1000,TRADER_SHOP_PORT_ROBERTS_IRON,
1001,TRADER_SHOP_PORT_ROBERTS_UIM,
1002,TRADER_SHOP_PORT_ROBERTS_GIM,
1003,RAZMIREBUILDINGSTORE_IRON,
1004,RAZMIREBUILDINGSTORE_UIM,
1005,RAZMIREBUILDINGSTORE_GIM,
1006,ITEMGRANT_NOTRACKING,
1007,CANOE_AXE,
1008,LEAGUES_NAMEDOBJ_BYPASS,
1009,LEAGUES_TRANSMUTE_NAMEDOBJ_BYPASS,
1010,BUTLERS_BELL_COLLECTION,
1011,ADVENTURERSHOP_LEAGUES,
1012,BARBARIAN_KNAPSACK,
1013,FORTIS_SHOP_GENERAL_LEAGUE_6,
1014,FORTIS_SHOP_BLACKSMITH_LEAGUE_6,
1015,TAL_TEKLAN_ARCHERSHOP_LEAGUE_6,
1016,DMM_ALL_STAR_WARRIORS_SHOP,
1017,DMM_ALL_STAR_RHINOS_SHOP,
1018,DMM_ALL_STAR_NUGGETS_SHOP,
1019,DMM_ALL_STAR_REBELS_SHOP,
1020,DMM_ALL_STAR_WEASELS_SHOP,
1021,DMM_ALL_STAR_FRIENDS_SHOP,
1022,GARLIC_COCKTAIL_SHOP,
1023,EFARITAY_WEAPON_SHOP,
1024,SKILLING_MODE_HOLDING_INV,
1025,PUB_BURGH_DE_ROTT,
1026,WYRMSCRAIG_GENERAL_SHOP,
1027,WYRMSCRAIG_CLOTHES_SHOP,
1028,LANSCAPE_GARY_GILBERT_FINALE_SHOP,
